%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index,EXG Channel 0,EXG Channel 1,EXG Channel 2,EXG Channel 3,EXG Channel 4,EXG Channel 5,EXG Channel 6,EXG Channel 7,EXG Channel 8,EXG Channel 9,EXG Channel 10,EXG Channel 11,EXG Channel 12,EXG Channel 13,EXG Channel 14,EXG Channel 15,Accel Channel 0,Accel Channel 1,Accel Channel 2,Other,Other,Other,Other,Other,Other,Other,Analog Channel 0,Analog Channel 1,Analog Channel 2,Timestamp,Other,Timestamp (Formatted)
125,-60.96,-48.36,3.882,-21.86,23.7,-39.18,-37.8,-12.49,-0.9537,-70.64,-30.95,-10.61,-27.62,-54.63,-4.615,-74.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,-50.81,-50.06,9.713,-14.96,33.36,-33.51,-28.9,-10.72,-0.19,-75.26,-26.71,-1.292,-20.45,-63.13,-1.378,-69.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,-37.97,-31.37,18.26,1.113,38.22,-15.6,-6.43,8.291,-6.089,-63.44,-32.95,4.968,-1.506,-48.27,-1.279,-69.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,-22.3,-10.58,9.161,6.919,36.59,1.075,11.38,22.46,-3.561,-47.1,-33.72,10.59,4.312,-36.57,2.063,-72.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,-25.58,-23.53,-4.007,1.69,20.83,-8.662,1.84,18.07,-11.08,-46.03,-50.17,-9.67,-12.63,-42.96,-15.46,-80.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,-49.24,-43.53,5.657,1.611,8.123,-28.39,-16.16,8.051,-26.6,-46.77,-63.13,-31.63,-22.42,-38.52,-35.17,-82.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,-62.84,-46.42,7.612,-7.2,7.377,-39.76,-30.63,-3.895,-30.24,-43.41,-54.83,-32.63,-23.79,-30.97,-35.34,-82.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,-82.35,-57.37,-27.28,-25.87,-14.93,-63.44,-47.14,-9.757,-42.36,-49.55,-56.13,-42.95,-33.85,-44.79,-35.32,-95.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,-98.61,-64.78,-41.54,-26.64,-36.3,-76.61,-52.5,-3.43,-50.76,-53.67,-47.01,-45.99,-33.03,-51.69,-25.25,-99.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,-75.63,-51.72,-16.84,-23.38,-17.49,-55.15,-43.28,-0.4362,-35.82,-45.37,-19.85,-23.46,-19.58,-41.23,-1.338,-89.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,-51.27,-41.94,-8.22,-21.77,4.807,-37.72,-30.41,3.543,-29.23,-39.35,-20.92,-12.21,-16.08,-40.02,2.75,-88.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,-45.88,-34.85,-7.518,-0.9201,4.899,-37.88,-20.83,18.96,-33.33,-40.11,-31.22,-9.324,-14.36,-41.51,-3.86,-81.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,-34.29,-27.7,1.741,7.772,-1.848,-40.3,-24.63,20.97,-29.47,-43.99,-19.56,1.776,-7.344,-37.57,6.278,-63.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,-29.74,-32.2,-2.901,-3.075,-8.624,-44.97,-29.26,10.48,-29.45,-49.72,-13.86,4.187,-4.534,-42.02,16.9,-60.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,-29.65,-29.18,0.7929,7.941,-5.683,-39.42,-12.43,21.14,-31.01,-44.75,-17.52,6.466,-0.6563,-46.35,13.32,-68.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,-19.26,-15.24,19.36,25.7,2.81,-25.24,8.575,40.34,-26.45,-30.05,-13.95,11.86,4.906,-43.81,6.641,-76.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,-22.66,-12.73,19.38,27.25,-2.852,-23.97,9.59,37.8,-26.15,-27.16,-10.56,4.953,3.061,-47.81,5.91,-85.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,-34.2,-16.1,14.48,27.59,-10.38,-23.31,-1.745,23.39,-22.29,-29.95,-6.362,8.494,1.846,-52.17,12.68,-88.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,-30.03,-17.82,20.74,25.38,-0.7872,-13.56,-11.99,15.74,-12.6,-20.64,-3.583,21.67,6.581,-46.19,18.88,-84.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,-32.3,-26.21,19.71,19.84,6.725,-19.96,-18.9,14.87,-20.8,-15.36,-16.66,5.132,6.249,-39.2,13.34,-83.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,-51.14,-38.63,14.95,17.88,-2.684,-38.42,-21.69,10.67,-34.28,-22.96,-27.69,-14.36,2.645,-35.97,3.959,-83.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,-59.58,-46.27,19.31,15.37,-9.077,-42.01,-20.84,-0.531,-26.25,-29.48,-19.13,1.095,2.143,-37.29,2.82,-82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,-55.51,-45.9,24.26,17.35,-5.564,-37.98,-17.8,-4.071,-16.12,-36.74,-10.95,14.76,-4.918,-46.69,3.996,-89.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,-51.74,-43.64,27.99,28.85,-1.417,-31.1,-6.87,7.002,-10.75,-45.04,-2.616,14.06,-17.86,-57.15,7.717,-101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,-41.05,-48.91,38.86,38.57,10.34,-13.93,6.573,12.38,1.392,-50.3,14.73,27.43,-21.58,-64.18,24.31,-100.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,-25.62,-52.93,45.36,36.42,24.54,-4.16,5.269,4.35,4.035,-60.69,18.21,36.1,-15.19,-72.2,40.07,-94.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,-16.77,-43.48,37.15,28.36,25.26,-4.949,-0.5716,2.538,3.984,-68.42,11.45,24.46,-9.831,-77.46,33.7,-95.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,-14.6,-39.53,29.55,21.37,18.2,-4.145,0.787,4.006,13.79,-65.62,12.37,18.08,-8.891,-71.95,22.35,-90.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,-22.35,-53.56,24.55,8.118,10.32,-12.36,-7.269,-9.797,9.498,-63.84,7.785,18.73,-4.599,-57.54,31.5,-70.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,-32.68,-57.57,10.53,-10.04,3.32,-24.06,-20.22,-23.56,-2.959,-61.62,1.172,13.81,2.645,-46.02,42.08,-58.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,-30.51,-47.13,2.169,-15.53,5.533,-20.1,-17.5,-20.1,0.2724,-54.98,5.529,11.85,4.417,-41.62,36.88,-66.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,-18.51,-45.6,13.03,-2.941,18.36,-5.415,-5.206,-9.177,11.23,-50.42,12.13,17.17,6.976,-37.48,36.41,-74.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0.3305,-40.37,23.83,8.5,29.59,9.916,5.614,2.667,20,-47.43,17.48,23.31,12.69,-37.78,38.81,-83.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,17.41,-20.68,22.4,5.29,30.87,21.12,18.28,12.91,23.51,-44.72,19.45,32.1,16.21,-43.79,33.42,-95.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,24.19,-1.751,32.75,15.88,38.02,35.29,40.89,22.77,30.27,-39.08,24.64,49.79,30.14,-41.2,47.99,-86.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,38.52,18.63,63.55,53.99,61.99,64.44,71.87,39.37,52.67,-27.88,52.24,76.24,55,-31.26,85.62,-59.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,63.11,42.34,89.96,82.51,86.58,98.27,101.2,55.25,82.28,-15.76,91.62,109.9,78.06,-16.77,120,-32.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,84.8,65.53,113.4,99.39,107.1,124,127.7,68.57,112.2,-0.2437,122.3,139.3,104.1,10.22,150.9,3.276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,104.8,90.88,133.1,118.1,120,134.6,142.5,85.03,126.4,13.75,137.6,139.9,119.4,28.23,159.2,24.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,101.9,96.69,117,107.7,104.5,117.8,127.7,84.96,94.26,8.576,111.3,110.8,99.03,11.23,112.9,-8.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,58.02,64.6,79.03,69.89,64.74,77.74,89.47,59.62,31.92,-13.85,39.41,72.57,57.7,-25.61,43.27,-66.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,8.355,21.59,50.99,37.3,26.91,39.21,55.37,39.18,-8.477,-32.46,-14.52,39.13,25.24,-54.03,2.58,-102.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,-7.59,-0.013,29.78,19.97,12.95,28.31,47.53,41.83,-7.614,-33.67,-13.43,24.76,11.3,-63.65,-7.633,-115.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,5.915,-1.331,29.06,25.98,22.19,41.64,58.49,48.22,7.845,-27.46,3.356,28.58,8.328,-62.75,-7.89,-116.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,18.64,1.033,45.03,39.33,25.66,49.57,67.69,44.99,12.08,-27.52,11.67,33.41,7.805,-59.79,-1.998,-106.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,20.8,4.426,47.31,41.07,23.31,54.12,80.71,50.03,15.31,-26.62,18.2,38.92,12.31,-52.16,9.772,-94.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,27.81,9.752,49.73,52.4,35.11,66.97,95.65,64.54,24.25,-25.48,15.11,44.21,18.4,-44.75,19.04,-87.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,36.03,8.288,57.83,67.89,40.93,67.04,91.55,65.64,26.39,-33.34,15.79,45.75,18.97,-43.51,24.2,-82.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,31.25,1.628,50.76,59.96,32.72,54.48,77.66,61.25,29.39,-37.01,35.85,55.66,22.55,-40.01,30.78,-78.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,24.47,-0.6539,43.36,44.18,36.22,51.83,68.72,61.15,43.8,-29.18,50.99,70.07,34.47,-29.82,39.62,-72.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,30.69,1.717,40.24,36.72,46.35,52.04,57.2,48.35,55.85,-21.03,55.58,74.33,42.16,-20.89,45.06,-67.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,36.7,-1.765,22.45,24.2,42.58,39.88,39.92,28.9,51.06,-20.63,60.71,67.19,30.15,-27.22,36.37,-79.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,22.89,-19.8,5.189,5.973,33.3,23.05,19.88,18.51,35.96,-32.42,53.78,46.55,2.975,-49.5,17.96,-103.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,2.498,-40.24,7.063,0.0442,31.51,18.23,8.383,16.88,28.48,-44.56,35.85,20.97,-16.61,-64.64,11.4,-110.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,-4.272,-50.61,16.48,8.78,33.45,25.03,14.5,28.63,32.2,-43.48,24.32,8.277,-21.44,-65.68,14.92,-102.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,-2.379,-51.38,21.55,15.7,35.31,25.73,20.04,42.27,37.53,-43.32,24.91,5.09,-19.41,-67.7,9.801,-103.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0.7446,-40.93,19.15,10.08,33.93,15,10.58,40.1,36.76,-49.53,30.03,0.6349,-12.6,-66.51,1.53,-108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,1.171,-30.56,9.704,-2.808,25.55,9.824,2.496,36.29,30.68,-45.38,29.02,-0.5809,-2.55,-54.58,4.532,-98.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,3.044,-25.58,-0.3847,-8.522,20.36,18.47,7.38,39.56,29.87,-35.59,28.98,4.944,5.75,-47.39,12.4,-86.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,14.04,-19.73,-7.791,-9.113,22.36,22.29,8.518,37.16,31.76,-37.2,31.08,5.029,2.203,-56.17,12.2,-87.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,17.06,-29.98,-11.35,-19.89,24.46,16.09,-2.696,29.73,28.75,-43.78,22.23,-4.712,-12.43,-69.45,5.852,-92.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,7.33,-46.15,-10.9,-32.08,28.02,15.77,-9.544,23.63,26.92,-45.28,12.9,-11.04,-18.81,-74.74,-0.4989,-93.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,2.48,-40.32,-14.46,-35.23,23.68,10.88,-9.333,18.21,19.46,-46.17,10.11,-13.29,-14.81,-73.92,-6.439,-96.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,-1.266,-37.43,-15.09,-33.97,12.57,-1.954,-9.278,16.28,7.775,-44.02,5.295,-18.26,-9.484,-68.54,-7.674,-99.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,-3.673,-46.31,-4.977,-27.03,13.82,-2.864,-6.732,18.87,8.572,-38.24,4.29,-24.37,-3.579,-60.39,-4.353,-95.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,-0.6062,-44.46,-9.769,-27.12,12.22,-5.688,-9.005,25.31,11.12,-41.73,6.251,-31.13,-6.387,-59.42,-2.731,-94.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,-0.7788,-40.82,-20.13,-32.13,5.955,-10.92,-9.978,39.32,13.5,-45.79,7.785,-27.41,-10.44,-59.42,1.218,-99.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,5.069,-36.7,0.8036,-16.34,18.88,4.299,3.316,51.27,23.15,-36.5,10.01,-14.78,-1.411,-51.27,4.658,-105.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,14.67,-29.83,17.28,-1.418,26.99,13.37,9.361,48.68,21.69,-31.8,6.691,-15.28,1.499,-50.13,0.4099,-109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,17.31,-31.36,6.158,-5.759,24.68,9.719,6.217,46.94,22.6,-35.03,16.61,-10.86,-1.139,-52.63,4.431,-101.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,30.8,-27.96,9.35,-6.353,40.16,22.93,12.43,53.38,39.76,-28.26,40.78,7.349,9.191,-40.63,17.68,-85.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,41.23,-24.69,16.34,-9.457,43.18,24.08,6.489,52.84,33.12,-21.8,32.35,-6.17,11.1,-30.46,12.55,-82.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,20.11,-39.55,0.024,-18.82,16.43,-6.644,-17.34,53.09,9.316,-23.46,8.036,-36.46,4.524,-27.45,0.3981,-85.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,-0.7692,-47.78,-17,-25.18,1.94,-28.85,-31.55,58.5,15.07,-19.96,19.63,-30.61,15.5,-16.78,11.22,-74.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0.795,-47.13,-24.76,-37.38,5.405,-32.67,-35.04,53.42,26.6,-20.3,31.75,-20.01,17.99,-22.28,21.15,-70.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0.8096,-60.64,-22.84,-33.6,4.516,-33.65,-30.84,48.21,16.75,-31.55,17.04,-32.19,0.8845,-46.04,10.77,-75.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,4.675,-62.73,-10.79,-10.55,7.793,-24.29,-17.08,52.83,21.98,-32.76,21.69,-27.11,2.404,-45.2,11.13,-66.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,23.07,-42.91,-2.861,-6.663,20.08,-12.15,-11.54,62.03,39.11,-25.67,41.73,-4.846,11.47,-33.68,25.51,-61.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,24.42,-39.16,0.201,-10.52,20.25,-17.67,-16.88,76.24,27.35,-27.42,37.36,2.807,6.977,-36.96,32.9,-71.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,12.32,-43.27,-2.78,-13.09,8.43,-24.49,-17.21,73.46,17.98,-24.69,32.54,5.701,16.72,-25.72,40.91,-66.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,20.9,-29.13,-11.59,-33.24,6.991,-16.7,-17.33,54.22,34.95,-12.32,41.2,6.279,27.2,-10.96,41.03,-60.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,21.68,-29.99,-13.07,-44,6.541,-19.42,-27.87,58.54,26.84,-11.03,29.71,-11.35,8.15,-23.22,18.98,-77.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,-2.868,-54.39,-17.75,-41.92,-6.609,-34.38,-38.57,66.52,-2.665,-21.46,7.565,-30.62,-9.335,-37.72,-0.8639,-90.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,-9.193,-61.01,-22.11,-50.78,-8.662,-28.43,-36.15,48.16,-4.531,-31.05,6.664,-31.18,-11.6,-46.81,-6.806,-93.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,2.167,-54.55,1.278,-38.73,9.566,-7.806,-23.97,39.8,5.561,-36.81,14.37,-16.99,-19.56,-60.24,-9.193,-100.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,2.933,-58.12,20.76,-12.32,17.72,-8.159,-19.1,44.02,0.513,-39.28,5.804,-8.432,-31.44,-65.37,-15.68,-108.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,-6.378,-63.96,-1.405,-23.19,2.486,-27.18,-29.79,33.39,-13.56,-43.26,-17.14,-25.81,-42.66,-69.72,-36.96,-115.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,-22.26,-69.03,-22.04,-40.47,-3.427,-30.02,-39.25,28.5,-20.76,-46.14,-29.35,-43.92,-42.83,-73.88,-53.75,-111.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,-25.13,-67.48,-10.21,-31.99,12.16,-17.99,-38.31,33.67,-15.47,-42.57,-25.33,-36.61,-25.68,-64.6,-45.58,-92.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,-14.74,-54.4,-2.087,-29.37,11.06,-21.43,-37.4,31.72,-22.89,-39.89,-28.91,-35.59,-15.32,-58.33,-38.84,-81.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,-18.27,-44.51,-5.41,-23.07,-1.625,-24.52,-31.58,38.06,-39.63,-40.47,-32.34,-45.51,-17.44,-59.21,-41.58,-80.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,-18.18,-43.73,5.506,-2.882,7.77,-11.46,-23.51,44.13,-27.91,-46.12,-17.91,-38.54,-23.95,-59.9,-38.48,-79.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,-6.532,-51.79,17.93,-0.6671,16.44,-5.643,-28.26,29.14,-2.269,-58.34,-3.517,-31.08,-35.27,-66.9,-36.98,-85.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,-3.273,-61.03,20.62,1.434,19.41,4.294,-27.68,23.97,9.582,-61.93,4.2,-34.33,-35.34,-67.78,-32.15,-84.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,5.882,-56.81,27.97,13.2,37.58,20.51,-20.77,34.69,14.51,-59.84,7.82,-36.03,-31.56,-63.34,-16.86,-75.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,11.98,-56.25,27.23,-1.201,44.17,10.42,-32.88,29.46,15.63,-65.49,6.679,-35.16,-39.26,-69.23,-6.187,-73.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,3.922,-65.94,13.26,-13.12,36.73,2.922,-35.45,26.64,20.36,-63.98,17.21,-22.63,-34.34,-69.04,-2.467,-67.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,17.46,-57.86,17.62,8.218,43.95,20.89,-10.81,40.22,26.91,-53.73,23.39,-10.33,-24.17,-62.03,-6.025,-62.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,33.56,-45.39,35.07,21.74,47.46,18.89,-5.342,41.28,14.55,-51.8,3.377,-23.01,-33.04,-65.62,-18.07,-69.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,13.21,-55.72,27.08,12.14,32.54,-6.423,-25.72,34.17,-0.8589,-52.69,-4.911,-35.91,-35.23,-66.76,-18.52,-66.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,-4.672,-65.05,3.165,-5.576,23.87,-16.67,-35.3,30.54,5.072,-48.16,8.33,-27.8,-21.82,-59.63,-4.913,-49.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,2.998,-58.23,-3.16,-25.08,30.71,-9.663,-33.06,17.95,12.95,-42.04,6.007,-19.65,-15.88,-56.17,1.093,-44.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,6.858,-56.29,-2.469,-29.82,35.22,-4.235,-35.45,7.657,8.879,-39.75,-1.333,-19.53,-19.59,-55.5,-3.182,-49.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,3.548,-64.28,-8.528,-26.02,28.94,-7.906,-41.61,9.597,4.037,-42.82,3.509,-20.93,-25.46,-54.71,-9.273,-52.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,2.442,-67.56,-6.388,-32.53,22.67,-12.71,-41.74,11.39,-4.088,-42.98,-0.7321,-24.75,-22.55,-51.04,-12.66,-47.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,-1.154,-57.76,-4.716,-35.25,21.09,-11.24,-32.43,10.03,-14.26,-40.46,-10.17,-30.02,-9.068,-42.01,-8.713,-35.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,-4.32,-43.05,-12.6,-28.01,19.07,-6.918,-24.72,2.482,-11.63,-42.63,-9.197,-36.34,-5.179,-34.49,-4.566,-34.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,-8.093,-43.64,-9.425,-27.78,13.3,-5.471,-28.11,-12.11,-8.975,-43.66,-15.31,-45.96,-10.82,-34.61,-10.02,-38.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,-17.22,-52.84,0.1721,-30.47,7.887,-5.236,-31.53,-18.75,-17.88,-42.33,-32.18,-54.23,-11.51,-44.8,-20.06,-37.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,-19.92,-43.96,6.59,-22.29,16.82,6.111,-21.4,-11.31,-16.63,-42.95,-36.5,-49.04,-14.82,-60.78,-26.93,-46.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,-11.91,-32.3,20.81,-11.02,32.05,24.76,-4.696,0.9182,-7.112,-40.68,-25.52,-28.35,-18.91,-68.36,-22.19,-52.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,-1.191,-34.92,29.5,-4.207,29.43,30.34,9.975,9.304,-10.01,-35.93,-16.16,-12.93,-10.29,-64.94,-5.593,-40.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,6.823,-28.12,21.99,-1.374,14.59,23.74,20.77,7.463,-18.59,-32.71,-17.61,-17.39,-1.559,-60.93,0.6234,-34.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,2.965,-17.73,15.32,-6.241,6.554,19.51,22.35,-2.974,-20.9,-28.92,-20.08,-23.03,-0.9342,-55.55,-6.511,-35.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,-0.6092,-20.77,17.52,-4.065,14.72,25.03,23.6,-4.688,-12.22,-25.18,-11.9,-16.26,4.933,-46.69,-5.84,-27.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,8.283,-18.68,21.76,11.16,27.49,31.54,28.96,5.814,0.6383,-21.49,-5.434,-13.14,10.95,-43.16,-5.151,-26.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,6.474,-16.02,20.47,12,23.65,27.88,23.45,8.573,5.572,-14.08,-7.156,-13.6,8.407,-45.27,-13.78,-35.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,2.827,-22.46,20.63,7.55,22.61,31.13,21.98,11,7.813,-6.722,-10.09,-6.844,4.962,-49.91,-18.32,-46.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,15.59,-20.13,27.76,16.21,37.76,42.67,37.63,26.28,3.419,-4.605,-21.38,-9.877,-1.576,-57.93,-21.34,-60.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,15.84,-11.52,27.23,9.702,40.81,39.41,37.96,26.21,-7.484,-2.392,-29.96,-24.32,-11.63,-59.36,-26,-69.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,11.87,-6.368,18.67,-3.897,34.46,34.94,20.5,10.33,-4.209,0.5397,-24.72,-26.28,-14.74,-53.57,-24.84,-67.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,22.75,-7.418,10.71,4.422,32.69,39.87,18.43,13.15,1.361,-1.347,-23.2,-12.89,-8.246,-50.45,-20.31,-60.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,21.45,-13.09,10.06,14.71,30.6,43.54,30.74,27.08,0.7222,-0.2335,-14.41,4.615,5.341,-42.03,-14.45,-41.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,19.16,-4.315,32.6,20.85,39.62,54.26,38.48,30.46,10.71,7.102,0.2787,4.395,10.07,-33.08,-16.33,-29.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,27.15,3.556,55.62,29.07,52.16,62.32,36.86,22.97,13.91,7.667,-11.53,-20.91,-4.483,-40.35,-28.73,-42.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,19.74,-12.53,51.46,26.16,53.1,59.34,35.19,11.78,10.45,-0.5264,-19.66,-30.59,-16.35,-49.78,-31.01,-52.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,20.51,-18.32,49.53,23.16,59.7,68.26,42.38,10.22,24.83,-10.39,-6.525,-18.49,-20.47,-53.02,-29.15,-54.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
